Name,Object,Area,EqDiameter,Perimeter,Length,Width,MaxFeret,MinFeret,Circularity,Elongation,MeanIntensity,SumIntensity,Unit,Channel
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,134,0.282897,0.600163,2.051965,0.749987,0.377203,0.749987,0.53842,0.844303,1.392939,2266.235294,154104,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,136,0.274577,0.591271,1.843187,0.672606,0.408228,0.672606,0.566233,1,1.187862,2505.045455,165333,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,138,0.386903,0.701869,2.260744,0.799955,0.483656,0.799955,0.645,0.951283,1.24024,2679.505376,249194,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,139,0.307858,0.626081,2.224923,0.595399,0.517062,0.862204,0.516,0.781504,1.670938,2215.216216,163926,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,141,0.249615,0.563755,1.893845,0.761932,0.327608,0.761932,0.455486,0.874564,1.672789,2414.566667,144874,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,144,0.228814,0.539754,1.756708,0.699696,0.327019,0.699696,0.4515,0.931736,1.549714,2191.181818,120515,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,145,0.931896,1.089278,3.808673,1.424676,0.654111,1.424676,1.026182,0.807291,1.388327,2487.25,557144,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,147,0.640679,0.903182,2.937738,1.050905,0.609645,1.050905,0.8385,0.932876,1.253315,2355.714286,362780,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,148,0.590756,0.867279,2.76478,1.003478,0.588708,1.003478,0.774,0.971173,1.296483,2977.514085,422807,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,149,0.087365,0.333522,1.05873,0.411639,0.212238,0.411639,0.292566,0.97944,1.406998,2240.190476,47044,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,150,0.249615,0.563755,1.756708,0.641182,0.389305,0.641182,0.516,1,1.2426,2753.933333,165236,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,151,1.243915,1.258492,4.831583,1.671681,0.74411,1.817855,1.194708,0.66961,1.52159,2268.625418,678319,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,152,0.886133,1.062196,3.355295,1.263878,0.701123,1.263878,0.931128,0.989117,1.357361,2947.103286,627733,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,153,0.366102,0.682741,2.224923,0.819382,0.446802,0.819382,0.599057,0.929356,1.367788,2440.613636,214774,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,154,0.116487,0.385118,1.18103,0.440535,0.264422,0.440535,0.33818,1,1.302664,2369.5,66346,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,155,0.49091,0.790598,2.556001,0.902297,0.544066,0.902297,0.7095,0.944255,1.271736,2648.127119,312479,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,157,0.278737,0.595734,1.893845,0.676134,0.412251,0.676134,0.566187,0.976597,1.194188,2501.671642,167612,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,158,0.761326,0.984556,3.802527,1.327958,0.573306,1.459364,0.742369,0.661661,1.96582,2507.092896,458798,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,159,0.15809,0.448649,1.440467,0.533989,0.296054,0.533989,0.407982,0.957429,1.308855,2220.157895,84366,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,160,0.17057,0.466022,1.46145,0.555487,0.307064,0.555487,0.387,1,1.435367,2588.682927,106136,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,161,0.312019,0.630297,1.965486,0.728463,0.428325,0.728463,0.5805,1,1.254889,2624.68,196851,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,162,0.382743,0.698086,2.224923,0.819453,0.467071,0.819453,0.616749,0.971599,1.328666,2441.51087,224619,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,165,0.316179,0.634485,2.051965,0.799884,0.395281,0.799884,0.516,0.943633,1.550163,2606.315789,198080,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,166,0.703082,0.946146,3.176191,1.144804,0.614151,1.144804,0.839835,0.875796,1.363129,2312.307692,390780,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,167,0.16641,0.460304,1.440467,0.555468,0.299585,0.555468,0.383794,1,1.447305,2421.85,96874,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,168,0.153929,0.442706,1.425629,0.534002,0.288256,0.534002,0.387,0.951739,1.37985,2295.108108,84919,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,170,0.195532,0.498958,1.699904,0.728463,0.268417,0.728463,0.338148,0.850312,2.154275,2257.191489,106088,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,172,0.15809,0.448649,1.46145,0.596341,0.265099,0.596341,0.3225,0.930133,1.84912,2520.631579,95784,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_10_.nd2,173,0.794608,1.005846,3.829656,1.306748,0.608081,1.677,0.645,0.680837,2.6,3041.481675,580923,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,2,0.648999,0.909028,3.212012,1.204699,0.538723,1.204699,0.791441,0.790496,1.522159,3246.076923,506388,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,6,0.474268,0.777083,2.627643,0.929522,0.510228,0.929522,0.699696,0.86318,1.328466,3307.631579,377070,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,8,0.303698,0.621836,1.980324,0.76199,0.398559,0.76199,0.520579,0.97315,1.463734,3499.876712,255491,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,9,0.50339,0.800585,2.794455,1.137064,0.442711,1.137064,0.600031,0.810066,1.89501,3268.842975,395530,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,10,0.124808,0.398635,1.476288,0.475873,0.26227,0.59629,0.3225,0.719629,1.84896,3173.366667,95201,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,11,0.083205,0.325484,1.216851,0.400858,0.207567,0.456854,0.268094,0.70613,1.704078,3160.55,63211,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,12,0.124808,0.398635,1.368825,0.520334,0.23986,0.520334,0.383788,0.837056,1.355786,3241.866667,97256,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,16,0.802928,1.011098,3.298491,1.249184,0.642762,1.249184,0.839925,0.927376,1.487256,3379.512953,652246,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,19,0.070724,0.300082,0.921593,0.352841,0.200442,0.352841,0.258,1,1.3676,3207.411765,54526,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,20,0.116487,0.385118,1.252672,0.520579,0.223764,0.520579,0.338174,0.932852,1.539386,3242.642857,90794,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,22,0.091526,0.341371,1.05873,0.393302,0.232711,0.393302,0.3225,1,1.21954,3334.545455,73360,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,23,0.528352,0.820194,2.64248,1.003568,0.526473,1.003568,0.708668,0.950845,1.416133,3480.188976,441984,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,26,0.312019,0.630297,2.001307,0.758843,0.411177,0.758843,0.516,0.978956,1.470625,3280.693333,246052,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,29,0.128968,0.405224,1.33915,0.529455,0.243586,0.529455,0.365683,0.903717,1.447853,3226.709677,100028,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,32,0.440987,0.749321,3.053892,1.140175,0.386771,1.394019,0.460782,0.594194,3.025336,3256.688679,345209,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,33,0.440987,0.749321,2.520181,1.039688,0.424153,1.039688,0.5805,0.872513,1.791022,3405.556604,360989,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,34,0.199692,0.504238,1.634408,0.584544,0.34162,0.584544,0.4515,0.939398,1.294671,3242.9375,155661,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,36,0.291218,0.608925,1.893845,0.676115,0.430722,0.676115,0.5805,1,1.164711,3376.671429,236367,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,38,0.17057,0.466022,1.807366,0.635118,0.268564,0.7091,0.391967,0.656177,1.809083,3211.243902,131661,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,39,0.536672,0.826627,2.728959,0.987979,0.543202,0.987979,0.737648,0.905576,1.339364,3447.178295,444686,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,41,0.112327,0.378178,1.18103,0.440535,0.254978,0.440535,0.338148,1,1.302789,3261.592593,88063,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,42,0.083205,0.325484,1.008072,0.352867,0.235797,0.352867,0.3225,1,1.09416,3227.8,64556,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,44,0.694762,0.940531,3.471449,1.109571,0.626154,1.43537,0.641543,0.724476,2.237372,3348.041916,559123,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,45,0.386903,0.701869,2.418864,0.987456,0.391818,0.987456,0.516,0.830978,1.913675,3338.419355,310473,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,46,0.386903,0.701869,2.397881,0.841099,0.459997,0.841099,0.668439,0.845585,1.258303,3274.83871,304560,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,48,0.087365,0.333522,1.043893,0.3868,0.225867,0.3868,0.3225,1,1.19938,3192.952381,67052,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,50,0.220493,0.52985,1.735724,0.615562,0.358198,0.615562,0.516,0.919695,1.19295,3222.132075,170773,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,51,0.108167,0.371109,1.389809,0.459508,0.235396,0.529455,0.363799,0.703708,1.455348,3176.153846,82580,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,52,0.149769,0.436683,1.389809,0.534002,0.280465,0.534002,0.384039,0.974365,1.390487,3300.083333,118803,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,55,0.187211,0.488226,1.735724,0.46687,0.400993,0.59629,0.513614,0.780873,1.160969,3178.244444,143021,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,56,0.894454,1.067171,3.996468,1.321268,0.676966,1.491601,1.000105,0.703745,1.491445,3539.004651,760886,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,59,0.287057,0.60456,2.311402,0.794308,0.361393,0.962682,0.455757,0.675192,2.11227,3208.695652,221400,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,60,0.245455,0.559037,1.756708,0.7091,0.34615,0.7091,0.475017,0.999499,1.49279,3367.440678,198679,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,62,0.153929,0.442706,1.58375,0.449203,0.342672,0.658603,0.321494,0.771184,2.048572,3205.837838,118616,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,66,1.069184,1.166759,4.283034,1.348858,0.792659,1.835515,0.759404,0.732419,2.417048,3532.249027,907788,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,67,0.33282,0.650968,2.016144,0.758804,0.438611,0.758804,0.5805,1,1.307156,3386.1875,270895,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,68,0.370262,0.686609,2.138444,0.785352,0.47146,0.785352,0.645,1,1.2176,3275.168539,291490,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,69,0.361942,0.678851,2.174265,0.819453,0.441687,0.819453,0.5805,0.962108,1.411633,3374.712644,293600,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,71,0.407704,0.72049,2.916754,1.081341,0.377036,1.190651,0.534969,0.602221,2.225642,3317.05102,325071,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,72,0.249615,0.563755,1.807366,0.641182,0.389305,0.641182,0.560479,0.960259,1.143988,3411.133333,204668,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,73,0.906934,1.074591,3.650552,1.473103,0.615663,1.473103,0.816551,0.855202,1.804055,3480.706422,758794,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,74,0.087365,0.333522,1.043893,0.411639,0.212238,0.411639,0.258,1,1.5955,3199.809524,67196,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,76,0.291218,0.608925,2.224923,0.691046,0.421415,0.849143,0.460511,0.73926,1.843915,3251.042857,227573,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,77,0.203852,0.509463,1.649245,0.59629,0.341868,0.59629,0.475017,0.941792,1.255302,3282.22449,160829,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,79,0.366102,0.682741,2.245906,0.902265,0.405759,0.902265,0.516,0.912071,1.748575,3332.545455,293264,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,81,0.307858,0.626081,2.23976,0.635269,0.484611,0.872427,0.49307,0.771184,1.769377,3249.824324,240487,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,84,0.137288,0.418092,1.30333,0.472282,0.290691,0.472282,0.387,1,1.220367,3224.606061,106412,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,89,0.220493,0.52985,1.685066,0.584473,0.377251,0.584473,0.516,0.975823,1.1327,3215.981132,170447,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,91,0.183051,0.482771,1.598587,0.641182,0.28549,0.641182,0.40942,0.900138,1.566072,3315.909091,145900,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,92,0.149769,0.436683,1.33915,0.497011,0.301339,0.497011,0.387,1,1.284267,3347.111111,120496,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,93,0.361942,0.678851,2.23976,0.872427,0.414868,0.872427,0.560931,0.906662,1.55532,3294.91954,286658,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,95,0.245455,0.559037,1.771545,0.641207,0.382801,0.641207,0.520579,0.982827,1.231718,3423.305085,201975,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,96,1.593376,1.424342,4.924207,1.768461,0.900996,1.768461,1.29,0.825763,1.3709,3258.78329,1248114,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Chl_10_.nd2,98,0.291218,0.608925,2.332385,0.803967,0.362226,1.032,0.387,0.672708,2.666667,3637.428571,254620,um,CHL
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,1,0.453467,0.75985,2.397881,0.819453,0.553378,0.819453,0.748619,0.991061,1.094619,3667.174312,399722,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,2,0.561634,0.845632,2.76478,1.046435,0.536711,1.046435,0.774,0.923298,1.351983,3453.103704,466169,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,4,0.628198,0.894341,2.88708,1.048641,0.599059,1.048641,0.824433,0.947085,1.271955,3685.774834,556552,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,5,1.680741,1.462869,5.58891,1.918287,0.876168,2.051132,1.221843,0.676171,1.67872,3198.311881,1292118,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,6,0.549153,0.836184,2.64248,0.994409,0.55224,0.994409,0.748684,0.988279,1.32821,3412.151515,450404,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,7,0.141449,0.424379,1.30333,0.497011,0.284598,0.497011,0.383788,1,1.295015,3284.970588,111689,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,8,0.070724,0.300082,0.921593,0.352867,0.200428,0.352867,0.258,1,1.3677,3186.764706,54175,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,9,1.352081,1.312068,4.291726,1.53639,0.880038,1.53639,1.221843,0.922463,1.257437,3495.375385,1135997,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,10,0.191372,0.493621,1.807366,0.564931,0.338752,0.749987,0.429364,0.736199,1.74674,3148.195652,144817,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,11,0.540833,0.829825,2.901917,1.132246,0.477663,1.132246,0.659629,0.807054,1.71649,3608.776923,469141,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,13,0.320339,0.638646,2.224923,0.843841,0.379621,0.843841,0.537246,0.813186,1.570677,3510.298701,270293,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,14,0.216333,0.524827,1.807366,0.761971,0.283912,0.761971,0.402641,0.832224,1.892431,3411.346154,177390,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,15,0.977659,1.115703,3.722194,1.393232,0.70172,1.393232,0.935314,0.886746,1.489587,3747.178723,880587,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,16,0.50339,0.800585,2.657318,0.994487,0.506181,0.994487,0.703011,0.895834,1.41461,3515.46281,425371,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,17,0.465948,0.770236,2.397881,0.904677,0.515043,0.904677,0.657468,1,1.376002,3554.553571,398110,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,18,2.038523,1.611064,6.012613,1.973203,1.033103,2.41181,1.3545,0.708596,1.78059,3452.720408,1691833,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,19,0.208013,0.514636,1.649245,0.615511,0.337951,0.615511,0.469792,0.961012,1.310176,3545.62,177281,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,20,0.461788,0.76679,2.693138,1.031458,0.447704,1.031458,0.661577,0.800083,1.559091,3358.486486,372792,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,21,0.748845,0.976452,3.161354,1.16796,0.641157,1.16796,0.896485,0.941576,1.30282,3397.505556,611551,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,22,0.133128,0.411708,1.30333,0.497011,0.267857,0.497011,0.383794,0.984851,1.294994,3209.9375,102718,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,23,0.411865,0.724156,2.779617,0.961414,0.428395,0.987366,0.645,0.669876,1.5308,3495.010101,346006,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,24,0.478429,0.780483,2.591822,1.050982,0.455221,1.050982,0.5805,0.894987,1.810478,3720.765217,427888,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,25,0.557474,0.842495,2.64248,0.929522,0.599742,0.929522,0.8385,1,1.108554,3650.38806,489152,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,26,0.208013,0.514636,1.598587,0.555513,0.374451,0.555513,0.516,1,1.076575,3332.16,166608,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,27,1.177351,1.224357,4.50665,1.430007,0.823318,1.801163,0.875484,0.728464,2.057333,3603.607774,1019821,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,28,0.619877,0.888399,2.815438,1.046435,0.59237,1.046435,0.794285,0.982706,1.317455,3606.57047,537379,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,29,0.153929,0.442706,1.389809,0.534002,0.288256,0.534002,0.387,1,1.37985,3566.621622,131965,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,30,0.848691,1.039513,3.528253,1.3537,0.626942,1.3537,0.931135,0.856722,1.453817,3515.323529,717126,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,31,0.174731,0.471671,1.562767,0.584499,0.298941,0.584499,0.429396,0.899064,1.361213,3226.690476,135521,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,32,0.640679,0.903182,3.009379,1.104498,0.580063,1.104498,0.824516,0.888989,1.339571,3739.662338,575908,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,33,0.428506,0.738641,2.48436,0.96265,0.445132,0.96265,0.648548,0.872444,1.484316,3730.679612,384260,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,35,0.465948,0.770236,2.454685,0.872388,0.534106,0.872388,0.645,0.971753,1.35254,3433.410714,384542,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,37,0.640679,0.903182,2.872242,1.073783,0.596655,1.073783,0.774,0.975906,1.387317,3630.623377,559116,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,39,0.482589,0.78387,2.520181,0.960534,0.502417,0.960534,0.693304,0.954825,1.385444,3484.775862,404234,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,40,0.274577,0.591271,1.843187,0.672574,0.408247,0.672574,0.566233,1,1.187805,3674.666667,242528,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,41,0.436826,0.745778,2.383043,0.879986,0.496401,0.879986,0.645,0.966618,1.36432,3380.87619,354992,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,43,0.066564,0.291122,0.885773,0.330401,0.201464,0.330401,0.258,1,1.280625,3295.6875,52731,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,44,0.212173,0.519756,1.720887,0.672574,0.315464,0.672574,0.455499,0.900316,1.476565,3548.490196,180973,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,45,0.199692,0.504238,1.547929,0.584499,0.341646,0.584499,0.4515,1,1.294571,3291.604167,157997,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,46,0.178891,0.477253,1.512108,0.59629,0.300006,0.59629,0.387,0.983177,1.5408,3524.255814,151543,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,48,0.241295,0.554279,1.771545,0.615511,0.392023,0.615511,0.554906,0.966168,1.109215,3184.793103,184718,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_1mL_1ug_0.2filter_Dapi_11_.nd2,50,0.287057,0.60456,2.001307,0.78561,0.365394,0.78561,0.4515,0.900639,1.74,3463.507246,238982,um,DAPI-UV
